year,age,female_pop,male_pop,total_pop,female_deaths,male_deaths,total_deaths
2016,4,1958391.08,2049080.08,4007471.16,273,325.02,598.02
2016,5,1970714.57,2058564.95,4029279.52,211,300.02,511.02
2016,6,1972706.58,2055011.84,4027718.42,213,242.02,455.02
2016,7,2003889.95,2087486.4,4091376.35,219,267.02,486.02
2016,8,2038341.02,2126604.77,4164945.79,206,248.02,454.02
2016,9,2033296.81,2124015.95,4157312.76,206,242.02,448.02
2016,10,2022738.61,2111385.66,4134124.27,200,294.02,494.02
2016,11,2023224.12,2108437.94,4131662.06,218,304.02,522.02
2016,12,2018919.76,2101635.16,4120554.92,218,383.02,601.02
2016,13,2008006.97,2089498.27,4097505.24,274,428.02,702.02
2016,14,2028184.19,2112302.38,4140486.57,337.01,561.04,898.05
2016,15,2066912.55,2158345.2,4225257.75,423.02,796.05,1219.07
2016,16,2065578.27,2160774.27,4226352.54,511.02,1170.07,1681.09
2016,17,2052125.23,2147129.53,4199254.76,552.02,1409.09,1961.11
2016,18,2060734.7,2155577.04,4216311.74,744.02,2019.13,2763.15
2016,19,2073979.71,2174119.31,4248099.02,806.02,2455.16,3261.18
2016,20,2102623.73,2214313.8,4316937.53,905.02,2633.16,3538.18
2016,21,2145963.38,2266410.85,4412374.23,1028.02,2865.18,3893.2
2016,22,2183848.41,2313283.41,4497131.82,1087.03,3113.2,4200.23
2016,23,2233741.86,2364024.61,4597766.47,1205.04,3388.21,4593.25
2016,24,2295554.5,2408370.06,4703924.56,1261.03,3654.23,4915.26
2016,25,2324923.11,2419538.85,4744461.96,1414.04,3853.24,5267.28
2016,26,2281723.61,2365856.4,4647580.01,1412.04,4098.26,5510.3
2016,27,2213280.46,2288432.39,4501712.85,1666.04,4151.26,5817.3
2016,28,2171579.04,2239417.48,4410996.52,1744.04,4166.27,5910.31
2016,29,2159164.25,2222294.72,4381458.97,1655.04,4118.26,5773.3
2016,30,2176625.2,2229917.22,4406542.42,1788.05,4033.25,5821.3
2016,31,2158335.33,2195126.53,4353461.86,1914.06,4246.27,6160.33
2016,32,2145672.17,2169596.13,4315268.3,2027.06,4431.28,6458.34
2016,33,2165001.58,2180143.55,4345145.13,2167.06,4452.28,6619.34
2016,34,2156188.24,2162328.22,4318516.46,2281.06,4599.29,6880.35
2016,35,2161943.5,2172166.26,4334109.76,2383.06,4665.3,7048.36
2016,36,2114994.75,2123097.6,4238092.35,2462.06,4805.3,7267.36
2016,37,2032177.86,2027574.21,4059752.07,2659.08,4924.32,7583.4
2016,38,2005584.72,1992155.33,3997740.05,2520.06,4828.3,7348.36
2016,39,1968477.72,1949302.07,3917779.79,2770.08,4888.31,7658.39
2016,40,1966235.56,1950913.55,3917149.11,2900.08,5073.32,7973.4
2016,41,1966871.52,1946671.18,3913542.7,2955.08,5042.32,7997.4
2016,42,1956892.24,1922584.86,3879477.1,3276.09,5239.33,8515.42
2016,43,2016880.81,1978422.93,3995303.74,3438.1,5464.34,8902.44
2016,44,2118993.86,2080354.36,4199348.22,3638.1,5867.37,9505.47
2016,45,2187590.87,2154197.62,4341788.49,4146.12,6869.43,11015.55
2016,46,2141299.03,2112068.69,4253367.72,4860.14,7683.49,12543.63
2016,47,2064870.55,2029944.67,4094815.22,5252.14,8287.52,13539.66
2016,48,2047985.75,2004838.53,4052824.28,5437.15,8443.53,13880.68
2016,49,2070429.65,2021305.38,4091735.03,5782.16,8942.56,14724.72
2016,50,2152462.82,2099380.43,4251843.25,6486.17,9940.63,16426.8
2016,51,2240831.98,2173759.79,4414591.77,7208.2,11296.71,18504.91
2016,52,2266710.01,2184612.08,4451322.09,8161.23,12567.8,20729.03
2016,53,2266561.71,2176133.47,4442695.18,9042.25,14244.9,23287.15
2016,54,2281669.82,2181119.24,4462789.06,9967.27,15535.99,25503.26
2016,55,2305394.61,2201467.15,4506861.76,10964.31,17000.07,27964.38
2016,56,2278268.04,2169622.78,4447890.82,11881.33,18379.16,30260.49
2016,57,2238731.05,2116973.66,4355704.71,12921.35,19774.25,32695.6
2016,58,2224611.13,2090958.05,4315569.18,13559.37,20853.32,34412.69
2016,59,2178411.24,2032982.67,4211393.91,14385.39,22392.42,36777.81
2016,60,2133891.15,1980473.02,4114364.17,15365.43,23682.5,39047.93
2016,61,2087358.56,1922458.69,4009817.25,15908.44,24314.54,40222.98
2016,62,2011109.62,1836761.56,3847871.18,16465.45,25382.61,41848.06
2016,63,1936025.82,1760580.77,3696606.59,17303.48,26507.68,43811.16
2016,64,1872059.7,1691803.62,3563863.32,17924.49,27062.22,44986.71
2016,65,1823561,1640526.1,3464087.1,18616.51,27530.24,46146.75
2016,66,1774818.55,1592947.36,3367765.91,19061.53,27811.76,46873.29
2016,67,1738046.69,1555421.68,3293468.37,19937.55,28717.82,48655.37
2016,68,1763306.2,1575884.21,3339190.41,21706.6,29682.87,51389.47
2016,69,1565211.53,1387875.23,2953086.76,23507.65,31526.99,55034.64
2016,70,1325612.14,1159639.31,2485251.45,25870.72,34190.16,60060.88
2016,71,1301490.59,1126379.42,2427870.01,21865.6,28794.82,50660.42
2016,72,1300326.41,1114652.12,2414978.53,23532.65,29454.86,52987.51
2016,73,1231989.6,1044247.55,2276237.15,25387.7,31660,57047.7
2016,74,1102020.84,918229.57,2020250.41,28196.78,34585.19,62781.97
2016,75,1025720.47,841707.7,1867428.17,27381.76,32360.05,59741.81
2016,76,965012,785856.67,1750868.67,27431.76,31889.02,59320.78
2016,77,914919.1,735207.98,1650127.08,28190.78,32286.04,60476.82
2016,78,861363.51,677486.2,1538849.71,29753.83,32943.09,62696.92
2016,79,807977.66,622372.16,1430349.82,31238.86,34037.15,65276.01
2016,80,773383.27,581284.38,1354667.65,32266.89,33754.13,66021.02
2016,81,717145.22,525807.86,1242953.08,33790.94,34438.17,68229.11
2016,82,633820.14,459188.16,1093008.3,35962,35333.24,71295.24
2016,83,613198.55,432005.2,1045203.75,36342,34509.18,70851.18
2016,84,572448.58,388391.48,960840.06,38745.07,35140.22,73885.29
2016,85,549069.69,358125.83,907195.52,40257.12,35387.24,75644.36
2016,86,493572.69,306881.86,800454.55,42508.17,35686.25,78194.42
2016,87,457774.77,271608.95,729383.72,44282.22,35164.22,79446.44
2016,88,417560.24,234618.05,652178.29,44239.23,33513.12,77752.35
2016,89,366790.09,194982.53,561772.62,44887.24,32206.04,77093.28
2016,90,321438.77,159884.99,481323.76,45147.25,29858.88,75006.13
2016,91,279444.03,131469.74,410913.77,43450.2,26415.67,69865.87
2016,92,229688.48,102119.04,331807.52,41767.15,24085.52,65852.67
2016,93,187202.36,77769.11,264971.47,37910.05,20246.28,58156.33
2016,94,154240.02,59840.39,214080.41,33897.94,16675.05,50572.99
2016,95,116565.35,41303.53,157868.88,30096.83,13693.87,43790.7
2016,96,81629.68,26711.54,108341.22,24921.69,10481.67,35403.36
2016,97,61767.95,18362.6,80130.55,19851.55,7532.48,27384.03
2016,98,42945.65,11536.04,54481.69,14712.4,4973.32,19685.72
2016,99,29192.04,6982.59,36174.63,11316.32,3525.22,14841.54
2016,100,19607.59,4279.89,23887.48,8139.23,2172.14,10311.37
2016,101,13031.06,2521.54,15552.6,5655.15,1381.09,7036.24
2016,102,8169.29,1423.25,9592.54,3847.11,886.05,4733.16
2016,103,4980.63,785.58,5766.21,2545.07,491.03,3036.1
2016,104,2827.08,376.96,3204.04,1617.04,239.02,1856.06
2016,105,1529.81,206.59,1736.4,992.03,131.01,1123.04
2016,106,843.29,103.38,946.67,506.01,66,572.01
2016,107,451.29,45.94,497.23,296.01,38,334.01
2016,108,239.95,24.16,264.11,170.01,17.01,187.02
2016,109,124.4,14.68,139.08,74,7,81
2016,110,106.39,17.18,123.57,86,10,96
2017,0,1916944.67,2005797.1,3922741.77,9399.24,12069.9,21469.14
2017,1,1951451.71,2041243.53,3992695.24,617.02,833.06,1450.08
2017,2,1957207.94,2049790.25,4006998.19,435.02,610.04,1045.06
2017,3,1952801.21,2044254.27,3997055.48,291,454.04,745.04
2017,4,1953776.21,2042552.46,3996328.67,244,346.02,590.02
2017,5,1965909.33,2056675.99,4022585.32,230,294.02,524.02
2017,6,1977836.48,2065885.94,4043722.42,212,248.02,460.02
2017,7,1979460.39,2061951.39,4041411.78,176,243.02,419.02
2017,8,2010181.03,2094297.42,4104478.45,221,236.02,457.02
2017,9,2044586.21,2133482.59,4178068.8,205,265.02,470.02
2017,10,2039886.83,2130856.65,4170743.48,222,249.02,471.02
2017,11,2029205.24,2117949.58,4147154.82,247,247.02,494.02
2017,12,2029644.2,2115067.71,4144711.91,252,337.02,589.02
2017,13,2025668.9,2108573.96,4134242.86,283,393.03,676.03
2017,14,2015225.1,2096854.57,4112079.67,321,569.04,890.04
2017,15,2036294.65,2120660.12,4156954.77,397.01,789.06,1186.07
2017,16,2075885.21,2168082.03,4243967.24,472.02,1021.08,1493.1
2017,17,2076633.29,2173148.62,4249781.91,594.02,1433.11,2027.13
2017,18,2065667.79,2161931.36,4227599.15,730.02,1971.15,2701.17
2017,19,2074394.92,2170119.17,4244514.09,807.02,2167.16,2974.18
2017,20,2086615.3,2186498.9,4273114.2,890.02,2382.18,3272.2
2017,21,2115640.56,2226994.19,4342634.75,946.02,2776.21,3722.23
2017,22,2160844.12,2281019.74,4441863.86,1011.02,2950.22,3961.24
2017,23,2200212.15,2328108.44,4528320.59,1109.02,3140.24,4249.26
2017,24,2250695.65,2377583.7,4628279.35,1190.03,3380.25,4570.28
2017,25,2312718.16,2421548.83,4734266.99,1298.04,3546.27,4844.31
2017,26,2341859,2432309.5,4774168.5,1459.04,3771.28,5230.32
2017,27,2298561.03,2378339.79,4676900.82,1581.04,4116.31,5697.35
2017,28,2229022.29,2300136.31,4529158.6,1688.04,4145.31,5833.35
2017,29,2185621.56,2250693.92,4436315.48,1806.04,4050.3,5856.34
2017,30,2171907.33,2232878.38,4404785.71,1902.04,4196.31,6098.35
2017,31,2187947.12,2239510.41,4427457.53,1869.05,4097.3,5966.35
2017,32,2168396.73,2203946.59,4372343.32,2065.06,4228.32,6293.38
2017,33,2155221.25,2177299.28,4332520.53,2139.06,4340.32,6479.38
2017,34,2173898.37,2186422.88,4360321.25,2173.06,4373.33,6546.39
2017,35,2163550.2,2167123.64,4330673.84,2394.06,4701.35,7095.41
2017,36,2167768.43,2175640.59,4343409.02,2508.06,4692.35,7200.41
2017,37,2119839.98,2125804.53,4245644.51,2584.06,4880.37,7464.43
2017,38,2036616.22,2029615.75,4066231.97,2712.06,5125.38,7837.44
2017,39,2009406.58,1993435.96,4002842.54,2897.08,5125.38,8022.46
2017,40,1971412.7,1949665.58,3921078.28,2867.07,5040.38,7907.45
2017,41,1968746.03,1950664.76,3919410.79,2988.08,5201.39,8189.47
2017,42,1968728.85,1946031.03,3914759.88,3097.08,5194.38,8291.46
2017,43,1957763.53,1921142.88,3878906.41,3412.08,5490.41,8902.49
2017,44,2017135.95,1976225.77,3993361.72,3544.09,5931.45,9475.54
2017,45,2118144.24,2076512.84,4194657.08,4035.1,6475.49,10510.59
2017,46,2185765.28,2149257.27,4335022.55,4614.12,7311.54,11925.66
2017,47,2139003.8,2106377.47,4245381.27,5075.13,8168.61,13243.74
2017,48,2061889.65,2023380.62,4085270.27,5463.14,8725.65,14188.79
2017,49,2044293.64,1997538.34,4041831.98,5719.14,9288.7,15007.84
2017,50,2065855.06,2012497.22,4078352.28,6123.65,9709.72,15833.37
2017,51,2146959.13,2089203.88,4236163.01,6939.67,10598.79,17538.46
2017,52,2234620.24,2162227.22,4396847.46,7566.19,11940.89,19507.08
2017,53,2259616.27,2171305.81,4430922.08,8558.21,13553.01,22111.22
2017,54,2258521.63,2161546.52,4420068.15,9717.25,15266.15,24983.4
2017,55,2272507.85,2164941.76,4437449.61,10580.27,16736.25,27316.52
2017,56,2295604.27,2184128.86,4479733.13,11694.3,18164.36,29858.66
2017,57,2267778.3,2151236.46,4419014.76,12654.32,19890.49,32544.81
2017,58,2227454.69,2097367.05,4324821.74,13482.34,21130.58,34612.92
2017,59,2212452.23,2069743.23,4282195.46,14292.36,22340.67,36633.03
2017,60,2165684.75,2010708.58,4176393.33,15161.38,23538.76,38700.14
2017,61,2120581.69,1957252.9,4077834.59,16213.41,25094.88,41308.29
2017,62,2073296.24,1898540.64,3971836.88,16731.43,26096.95,42828.38
2017,63,1996384.55,1812129.95,3808514.5,17662.45,27441.05,45103.5
2017,64,1920559.59,1735092.94,3655652.53,18096.46,27854.09,45950.55
2017,65,1856034.94,1665970.03,3522004.97,18885.48,28379.12,47264.6
2017,66,1806692.3,1614289.17,3420981.47,19493.49,29145.18,48638.67
2017,67,1756712.32,1566014.71,3322727.03,20398.51,29462.21,49860.72
2017,68,1718516.74,1527104.84,3245621.58,21243.54,29878.23,51121.77
2017,69,1741467.38,1544980.55,3286447.93,22673.58,31690.37,54363.95
2017,70,1543892.23,1358522.59,2902414.82,24853.63,33307.49,58161.12
2017,71,1306022.39,1133159.21,2439181.6,27578.7,36247.7,63826.4
2017,72,1280430.84,1098501.91,2378932.75,23638.6,30315.26,53953.86
2017,73,1277050.58,1084544.5,2361595.08,24847.63,31170.33,56017.96
2017,74,1207611.7,1013549.38,2221161.08,27255.69,33335.49,60591.18
2017,75,1077802.08,888661.3,1966463.38,30234.76,36304.72,66539.48
2017,76,1000726.87,812014.99,1812741.86,29113.74,34256.56,63370.3
2017,77,938969.7,755483.04,1694452.74,29177.74,33838.53,63016.27
2017,78,887641.11,703908.27,1591549.38,29932.76,33260.48,63193.24
2017,79,832832.32,645661.55,1478493.87,31317.79,34329.56,65647.35
2017,80,777995.84,590069.68,1368065.52,32970.84,35021.62,67992.46
2017,81,741300.64,547824.07,1289124.71,33968.86,34624.59,68593.45
2017,82,683784.82,492075.5,1175860.32,35915.91,35374.65,71290.56
2017,83,598967.89,426285.88,1025253.77,37678.95,35488.65,73167.6
2017,84,575849.89,397349.42,973199.31,37714.95,34717.59,72432.54
2017,85,533081.01,354103.49,887184.5,39905.01,35114.63,75019.64
2017,86,506980.1,322497.91,829478.01,41509.06,35141.62,76650.68
2017,87,450913.15,273008.97,723922.12,43318.1,34672.59,77990.69
2017,88,413682.37,238000.62,651682.99,44840.14,34260.56,79100.7
2017,89,372273.99,202251.81,574525.8,44550.13,31822.38,76372.51
2017,90,322620.78,164827.85,487448.63,44797.13,30003.24,74800.37
2017,91,277526.46,132587.69,410114.15,43592.1,27234.03,70826.13
2017,92,237181.71,106663.03,343844.74,40565.02,23643.76,64208.78
2017,93,191426.41,81046.58,272472.99,38042.96,20768.55,58811.51
2017,94,152506.06,60090.88,212596.94,34274.86,17157.28,51432.14
2017,95,123010.69,45015.03,168025.72,29842.75,13739.03,43581.78
2017,96,90582.24,30342.11,120924.35,25380.65,10953.82,36334.47
2017,97,61636.08,18846,80482.08,20823.53,8086.6,28910.13
2017,98,45327.4,12609.27,57936.67,15740.4,5565.42,21305.82
2017,99,30541.34,7579.69,38121.03,11238.29,3481.26,14719.55
2017,100,20400.78,4499.42,24900.2,8458.21,2366.17,10824.38
2017,101,13167.4,2632.77,15800.17,5758.15,1431.11,7189.26
2017,102,8362.92,1534.47,9897.39,3985.1,820.06,4805.16
2017,103,5123.2,809.2,5932.4,2577.06,510.04,3087.1
2017,104,3001.58,410.55,3412.13,1654.04,278.02,1932.06
2017,105,1645.19,215.55,1860.74,954.02,134.01,1088.03
2017,106,876.6,107.77,984.37,566.02,79,645.02
2017,107,465.29,52.36,517.65,291,40.01,331.01
2017,108,233.48,24.22,257.7,166.01,19,185.01
2017,109,120.22,13.75,133.97,78,11,89
2017,110,103.36,20.22,123.58,67,8,75
2018,0,1883931.83,1970664.6,3854596.43,9248.3,11675.82,20924.12
2018,1,1925574.52,2014200.99,3939775.51,651.02,824.06,1475.08
2018,2,1959627.79,2049340.12,4008967.91,399.02,515.04,914.06
2018,3,1964809.17,2057282.93,4022092.1,320.01,390.02,710.03
2018,4,1959889.02,2051290.95,4011179.97,265,311.02,576.02
2018,5,1960631.64,2049386.97,4010018.61,245,291.02,536.02
2018,6,1972433.79,2063287.56,4035721.35,224,266.02,490.02
2018,7,1983986.52,2072072.82,4056059.34,196,243.02,439.02
2018,8,1985129.11,2068056.94,4053186.05,184,251.02,435.02
2018,9,2015898.4,2100587.49,4116485.89,194,239.02,433.02
2018,10,2050573.04,2139726.26,4190299.3,189,291.02,480.02
2018,11,2045794.67,2136733.85,4182528.52,212,323.02,535.02
2018,12,2035049.07,2123807.7,4158856.77,250,352.02,602.02
2018,13,2035641.5,2121234.3,4156875.8,293,394.02,687.02
2018,14,2032108.64,2115122.96,4147231.6,324.01,536.04,860.05
2018,15,2022419.63,2104282.78,4126702.41,383.02,754.06,1137.08
2018,16,2044137.4,2129251.65,4173389.05,445.02,1042.07,1487.09
2018,17,2085582.96,2179030.78,4264613.74,533.02,1351.1,1884.12
2018,18,2088566.83,2186238.61,4274805.44,760.02,1972.14,2732.16
2018,19,2077546.2,2174230.09,4251776.29,776.02,2242.16,3018.18
2018,20,2084970.69,2179433.68,4264404.37,861.02,2452.18,3313.2
2018,21,2097526.72,2195978.73,4293505.45,949.03,2872.2,3821.23
2018,22,2128258.12,2237693.09,4365951.21,975.03,2908.2,3883.23
2018,23,2174788.25,2291763.53,4466551.78,1166.04,2980.21,4146.25
2018,24,2214514.1,2338109.61,4552623.71,1175.04,3174.22,4349.26
2018,25,2264863.29,2386820.63,4651683.92,1272.04,3482.24,4754.28
2018,26,2326834.05,2430972.51,4757806.56,1390.04,3696.25,5086.29
2018,27,2356048.32,2441513.63,4797561.95,1518.04,3865.27,5383.31
2018,28,2311609.34,2386790.96,4698400.3,1628.06,4130.29,5758.35
2018,29,2240508.28,2308300.85,4548809.13,1721.06,4272.3,5993.36
2018,30,2195963.41,2258163.73,4454127.14,1881.06,4303.3,6184.36
2018,31,2181098.58,2239803.4,4420901.98,1942.06,4279.29,6221.35
2018,32,2196012.25,2245819.97,4441832.22,1993.06,4270.3,6263.36
2018,33,2175994.31,2209165.13,4385159.44,2274.08,4407.31,6681.39
2018,34,2162372.69,2181295.71,4343668.4,2203.07,4649.32,6852.39
2018,35,2179756.79,2188862.51,4368619.3,2332.08,4671.33,7003.41
2018,36,2167970.93,2168725.68,4336696.61,2471.08,4854.34,7325.42
2018,37,2171322.17,2176748.28,4348070.45,2628.08,5067.35,7695.43
2018,38,2122947.98,2126045.56,4248993.54,2896.1,5277.37,8173.47
2018,39,2039020.47,2029228.55,4068249.02,3075.1,5370.38,8445.48
2018,40,2011043.05,1992189.54,4003232.59,3012.1,5631.39,8643.49
2018,41,1972758.53,1948071.19,3920829.72,3070.1,5382.38,8452.48
2018,42,1969668.64,1948685.74,3918354.38,3135.1,5656.39,8791.49
2018,43,1968790.35,1943473.45,3912263.8,3370.11,5563.38,8933.49
2018,44,1957290.9,1918035.05,3875325.95,3567.12,5968.42,9535.54
2018,45,2015633.78,1971903.98,3987537.76,3859.12,6306.44,10165.56
2018,46,2115567.77,2070922.41,4186490.18,4263.13,6938.48,11201.61
2018,47,2182577.07,2142603.86,4325180.93,4783.15,7795.54,12578.69
2018,48,2135240.05,2098847.87,4234087.92,5542.18,8841.62,14383.8
2018,49,2057581.08,2015241.51,4072822.59,5934.19,9471.66,15405.85
2018,50,2039201.81,1988342.44,4027544.25,6214.2,9945.7,16159.9
2018,51,2060096.05,2002258.61,4062354.66,6546.21,10656.74,17202.95
2018,52,2140627.03,2077744.65,4218371.68,7179.23,11597.81,18777.04
2018,53,2227336.96,2148969.13,4376306.09,8041.25,12559.88,20601.13
2018,54,2251216.37,2156544.28,4407760.65,9186.29,14735.03,23921.32
2018,55,2248996.6,2145198.03,4394194.63,10260.33,16541.15,26801.48
2018,56,2262378.76,2147308.24,4409687,11174.35,17794.24,28968.59
2018,57,2284511.36,2165287.44,4449798.8,12315.39,19346.36,31661.75
2018,58,2255813.78,2131086.58,4386900.36,13438.43,20905.46,34343.89
2018,59,2214608.21,2075645.99,4290254.2,14206.45,22476.57,36683.02
2018,60,2198642.76,2046616.98,4245259.74,15397.49,23302.63,38700.12
2018,61,2151108.73,1986640.39,4137749.12,16341.52,25183.76,41525.28
2018,62,2105527.8,1932375.33,4037903.13,17320.55,26657.86,43978.41
2018,63,2057405.12,1872563.06,3929968.18,17838.57,27527.92,45366.49
2018,64,1979803.73,1785444,3765247.73,18723.6,28207.97,46931.57
2018,65,1903508.04,1707921.86,3611429.9,19042.61,29120.04,48162.65
2018,66,1838159.38,1638331.62,3476491,19802.63,29758.08,49560.71
2018,67,1787844,1586170.57,3374014.57,20476.65,30248.11,50724.76
2018,68,1736741.56,1537039.25,3273780.81,21519.68,30694.14,52213.82
2018,69,1696860.56,1496741.48,3193602.04,22637.72,31131.17,53768.89
2018,70,1717372.54,1512164.16,3229536.7,24417.78,32928.8,57346.58
2018,71,1520796.4,1327545.9,2848342.3,26602.85,34785.93,61388.78
2018,72,1284543.99,1104902.18,2389446.17,29434.93,37707.63,67142.56
2018,73,1257282.52,1068753.52,2326036.04,25283.8,31567.2,56851
2018,74,1251528.84,1052560.63,2304089.47,26104.83,32326.26,58431.09
2018,75,1180842.47,980848.57,2161691.04,28566.91,34578.41,63145.32
2018,76,1051340.17,857143.51,1908483.68,31600.01,37423.62,69023.63
2018,77,973569.11,780483.45,1754052.56,30499.97,35404.47,65904.44
2018,78,910811.78,723234.14,1634045.92,30612.98,34511.41,65124.39
2018,79,858113.56,670771.33,1528884.89,31718.01,34587.42,66305.43
2018,80,801849.4,612102.59,1413951.99,33087.06,35272.46,68359.52
2018,81,745546.97,556043.44,1301590.41,34652.1,35973.52,70625.62
2018,82,706705.15,512686.57,1219391.72,35705.14,35424.47,71129.61
2018,83,647977.45,456886.87,1104864.32,37705.2,35823.51,73528.71
2018,84,561995.87,391798.7,953794.57,38784.23,36121.53,74905.76
2018,85,536098.79,361897.18,897995.97,38619.24,34601.41,73220.65
2018,86,492025.28,318901.33,810926.61,40700.3,34590.42,75290.72
2018,87,462950.48,286490.57,749441.05,42218.34,34715.43,76933.77
2018,88,407186.94,238972.82,646159.76,43075.37,33817.36,76892.73
2018,89,368948.84,204965.53,573914.37,44434.42,32171.25,76605.67
2018,90,326847.02,170995.69,497842.71,43298.38,29493.06,72791.44
2018,91,278655.57,136729.22,415384.79,42564.36,27306.91,69871.27
2018,92,234874.28,107511.11,342385.39,40616.29,24255.7,64871.99
2018,93,196829.6,84292.62,281122.22,37325.19,20789.45,58114.64
2018,94,155504.41,62597.41,218101.82,34401.1,17435.22,51836.32
2018,95,120945.19,45073.93,166019.12,29730.95,14155.98,43886.93
2018,96,94941.91,32706.25,127648.16,25132.8,10903.76,36036.56
2018,97,67970.62,21284.53,89255.15,20719.66,8259.58,28979.24
2018,98,44977.62,12917.62,57895.24,16218.51,5975.41,22193.92
2018,99,31970.03,8208.99,40179.02,11767.37,3766.26,15533.63
2018,100,21003.07,4812.52,25815.59,8353.27,2416.17,10769.44
2018,101,13457.59,2679.3,16136.89,6031.19,1513.11,7544.3
2018,102,8533.27,1540.7,10073.97,4047.13,882.06,4929.19
2018,103,5199.83,877.43,6077.26,2534.08,536.04,3070.12
2018,104,3046.15,456.18,3502.33,1665.05,279.02,1944.07
2018,105,1694.03,229.21,1923.24,956.03,169.01,1125.04
2018,106,919.94,120.93,1040.87,559.02,77,636.02
2018,107,485.86,57.44,543.3,290.01,43,333.01
2018,108,238.44,26.11,264.55,182.01,25,207.01
2018,109,116.17,12.81,128.98,75.01,6,81.01
2018,110,104.2,20.89,125.09,82,9,91
2019,0,1856137.04,1938341.86,3794478.9,8725.2,10860.48,19585.68
2019,1,1891787.86,1978222.9,3870010.76,580.02,785.04,1365.06
2019,2,1932848.45,2021317.22,3954165.67,376,512.02,888.02
2019,3,1966252.88,2055756.48,4022009.36,309,417.02,726.02
2019,4,1970841.96,2063142.53,4033984.49,238,312.02,550.02
2019,5,1965606.97,2056929.66,4022536.63,210,306.02,516.02
2019,6,1965965.43,2054808.13,4020773.56,198,252.02,450.02
2019,7,1977428.58,2068283.92,4045712.5,201,240.01,441.01
2019,8,1988605.93,2076962.95,4065568.88,193,213.01,406.01
2019,9,1989722.66,2073053.32,4062775.98,163,234.01,397.01
2019,10,2020676.76,2105497.67,4126174.43,181,275.02,456.02
2019,11,2055314.01,2144391.24,4199705.25,203,323.02,526.02
2019,12,2050501.72,2141378.41,4191880.13,264,353.02,617.02
2019,13,2039913.17,2128710.15,4168623.32,303,497.02,800.02
2019,14,2040941.63,2126529.87,4167471.5,346,669.03,1015.03
2019,15,2038130.39,2121203.05,4159333.44,432,900.04,1332.04
2019,16,2028994.41,2111459.88,4140454.29,525.02,1268.06,1793.08
2019,17,2052412.74,2138609.55,4191022.29,592.02,1636.08,2228.1
2019,18,2095802.73,2190325.87,4286128.6,831.02,2328.11,3159.13
2019,19,2098484.54,2196306.76,4294791.3,946.02,2820.12,3766.14
2019,20,2086174.59,2181791.27,4267965.86,975.02,3011.14,3986.16
2019,21,2093923.41,2186994.08,4280917.49,1162.02,3408.15,4570.17
2019,22,2108055.42,2204482.31,4312537.73,1167.02,3519.16,4686.18
2019,23,2139979.89,2246426.28,4386406.17,1339.03,3697.17,5036.2
2019,24,2186763.42,2299703.2,4486466.62,1362.04,3898.17,5260.21
2019,25,2226195.14,2345048.37,4571243.51,1563.04,4143.19,5706.23
2019,26,2276284,2393654.34,4669938.34,1614.04,4349.2,5963.24
2019,27,2338160.88,2437604.82,4775765.7,1818.04,4714.21,6532.25
2019,28,2366245.7,2447400.42,4813646.12,1952.04,5019.22,6971.26
2019,29,2320358.34,2392372.34,4712730.68,2193.05,5329.24,7522.29
2019,30,2248129.96,2312956.82,4561086.78,2339.06,5570.25,7909.31
2019,31,2202591.13,2262320.13,4464911.26,2304.06,5639.25,7943.31
2019,32,2186867.15,2243737.82,4430604.97,2529.06,5521.25,8050.31
2019,33,2201314.88,2248677.96,4449992.84,2655.06,5689.25,8344.31
2019,34,2180948.35,2210948.13,4391896.48,2689.06,5856.27,8545.33
2019,35,2166073.85,2181623.79,4347697.64,2861.06,5931.26,8792.32
2019,36,2182146.5,2188572.28,4370718.78,2977.06,6068.27,9045.33
2019,37,2169729.26,2168060.13,4337789.39,3284.08,6489.29,9773.37
2019,38,2172754.58,2175204.36,4347958.94,3338.08,6527.29,9865.37
2019,39,2123708.73,2123828.75,4247537.48,3552.08,7053.31,10605.39
2019,40,2039091.21,2026335.96,4065427.17,3713.08,7230.32,10943.4
2019,41,2010809.39,1988982.02,3999791.41,3951.09,7169.32,11120.41
2019,42,1972286.61,1944698.39,3916985,3864.08,7127.32,10991.4
2019,43,1968567.46,1944941.06,3913508.52,4144.1,7399.33,11543.43
2019,44,1967262.08,1939198.58,3906460.66,4311.1,7505.34,11816.44
2019,45,1954850.5,1912790.32,3867640.82,4726.11,8022.36,12748.47
2019,46,2012286.14,1965541.28,3977827.42,4988.11,8443.38,13431.49
2019,47,2111636.45,2063631.57,4175268.02,5506.12,9255.42,14761.54
2019,48,2177923.38,2134184.51,4312107.89,6125.14,10561.48,16686.62
2019,49,2130040.68,2089607.96,4219648.64,6931.16,11872.53,18803.69
2019,50,2051870.21,2005346.49,4057216.7,7503.17,12656.57,20159.74
2019,51,2032995.09,1977701.96,4010697.05,7884.18,13101.58,20985.76
2019,52,2053459.82,1990683.51,4044143.33,8376.2,14020.63,22396.83
2019,53,2133209.94,2064662.23,4197872.17,9136.21,15090.67,24226.88
2019,54,2218649.58,2133945.44,4352595.02,10126.24,16829.75,26955.99
2019,55,2241318.88,2139898.45,4381217.33,11412.26,19089.85,30502.11
2019,56,2238378.85,2127217.6,4365596.45,12643.29,21162.94,33806.23
2019,57,2250830.43,2128124.22,4378954.65,14078.32,22500,36578.32
